"county","ass","asshole","bastard","bitch","bitched","bitchy","bloody","bullshit","cock","crap","crappy","cunt","damn","damnit","damned","darn","dick","dickhead","douche","douchebag","dumbass","dyke","fag","faggot","fatass","freaking","friggin","fuck","fucked","fucker","fuckery","fucking","goddamn","gosh","hell","hoe","homo","jackass","motherfucker","motherfucking","nigger","piss","pissed","pissy","pussy","shit","shittiest","shitty","slut","slutty","twat","whore"
"florida,seminole",1116.283,67.851,7.76,924.937,5.11,6.624,12.018,123.211,12.397,70.596,10.693,20.819,899.859,22.333,10.977,13.627,170.811,2.46,17.034,4.921,24.888,2.65,23.847,35.771,4.448,110.247,4.069,1764.515,200.242,20.346,5.962,1003.671,17.602,47.032,423.101,164.471,8.328,4.921,8.895,7.381,5.583,56.969,124.631,3.501,174.881,2058.349,5.205,93.024,40.313,6.719,4.921,27.633
"florida,sumter",894.081,29.852,4.478,671.68,5.97,16.419,11.941,74.631,4.478,95.528,10.448,22.389,780.641,22.389,14.926,20.897,132.843,0,19.404,2.985,22.389,2.985,14.926,23.882,7.463,158.218,4.478,1167.23,123.888,14.926,1.493,671.68,7.463,153.74,407.486,105.976,8.956,2.985,13.434,10.448,0,58.212,101.498,8.956,113.439,1238.876,10.448,46.271,53.734,7.463,4.478,40.301
"florida,suwannee",1508.888,70.064,15.014,985.907,5.005,5.005,5.005,107.599,17.516,175.161,17.516,15.014,1045.962,15.014,20.018,25.023,155.143,7.507,12.512,2.502,17.516,2.502,22.521,12.512,7.507,155.143,2.502,1451.335,140.129,22.521,0,580.534,5.005,135.124,485.447,295.272,5.005,0,5.005,2.502,5.005,62.558,122.613,5.005,295.272,2001.842,0,50.046,47.544,10.009,12.512,62.558
"florida,taylor",1704.548,28.972,0,1381.022,4.829,0,0,91.746,9.657,106.232,4.829,9.657,1052.667,19.315,14.486,24.144,193.15,4.829,4.829,0,14.486,4.829,0,4.829,9.657,77.26,4.829,1834.924,212.465,38.63,4.829,704.997,19.315,48.287,593.936,381.471,19.315,0,14.486,4.829,0,57.945,159.349,0,284.896,2013.588,0,38.63,33.801,0,0,24.144
"florida,union",1009.809,32.13,9.18,1321.932,4.59,9.18,4.59,133.111,4.59,91.801,18.36,4.59,656.376,9.18,13.77,32.13,142.291,0,18.36,4.59,9.18,0,41.31,13.77,0,110.161,0,1193.411,234.092,22.95,0,362.613,4.59,68.851,477.364,509.494,0,4.59,0,4.59,4.59,55.08,174.422,9.18,229.502,1918.637,0,32.13,18.36,4.59,4.59,64.261
"florida,volusia",1482.41,73.7,8.675,1078.269,5.178,8.607,9.145,139.129,14.659,63.076,8.607,21.317,958.641,14.861,9.078,9.683,207.517,2.421,13.113,4.035,26.494,4.438,20.577,30.865,4.236,102.346,3.967,1931.067,231.255,23.603,6.388,1032.475,15.399,48.416,474.882,231.793,7.195,3.228,11.23,3.093,9.818,76.39,143.567,5.514,209.467,2366.073,4.169,84.123,35.774,5.85,6.657,31
"florida,wakulla",1414.001,104.945,19.332,1206.872,2.762,2.762,11.047,173.988,11.047,88.375,2.762,57.996,704.239,22.094,13.809,19.332,276.172,5.523,13.809,11.047,46.949,16.57,35.902,69.043,16.57,102.184,0,2187.283,220.938,35.902,5.523,828.516,8.285,77.328,488.825,220.938,46.949,5.523,24.855,8.285,2.762,124.277,187.797,2.762,132.563,2294.991,2.762,107.707,110.469,2.762,2.762,104.945
"florida,walton",805.377,40.826,8.483,522.249,4.772,6.362,25.45,83.772,11.664,72.107,10.604,8.483,597.008,15.906,4.242,13.785,116.114,1.06,18.027,5.302,14.846,2.121,20.148,22.268,2.121,135.202,6.362,898.693,128.309,11.134,3.181,555.652,6.362,69.456,395.531,120.886,8.483,2.651,5.832,1.06,3.181,67.866,115.054,3.711,106.04,1099.639,4.242,52.49,37.644,10.074,5.302,28.631
"florida,washington",1251.931,71.71,17.927,848.564,2.988,5.976,2.988,119.516,5.976,83.661,14.94,5.976,950.153,14.94,44.819,17.927,182.262,0,8.964,2.988,32.867,0,17.927,32.867,5.976,101.589,8.964,1437.181,203.177,11.952,2.988,391.415,2.988,50.794,642.399,274.887,14.94,5.976,23.903,0,0,56.77,155.371,5.976,173.298,2423.189,2.988,50.794,77.685,32.867,2.988,95.613
"georgia,appling",1143.616,26.83,3.354,680.804,0,3.354,10.061,157.624,3.354,150.917,10.061,0,821.66,10.061,13.415,26.83,120.734,0,6.707,0,16.769,3.354,6.707,6.707,0,150.917,3.354,878.673,97.258,13.415,0,298.48,0,67.074,928.978,281.712,10.061,0,20.122,6.707,0,93.904,251.528,3.354,124.087,1878.079,0,23.476,23.476,3.354,0,26.83
"georgia,atkinson",2995.031,174.427,17.017,1663.433,0,0,0,178.681,4.254,17.017,0,0,2152.679,8.509,12.763,0,348.853,4.254,4.254,0,4.254,4.254,4.254,0,0,114.866,0,3373.664,404.159,17.017,8.509,1259.274,8.509,72.323,1382.649,510.517,0,4.254,17.017,8.509,12.763,102.103,208.461,0,727.486,3356.647,0,4.254,12.763,4.254,0,42.543
"georgia,bacon",1070.501,32.604,10.868,923.783,5.434,0,0,130.416,5.434,76.076,5.434,5.434,749.894,10.868,10.868,5.434,48.906,0,10.868,0,21.736,5.434,16.302,21.736,16.302,92.378,0,885.744,65.208,27.17,5.434,326.041,0,114.114,662.95,244.531,5.434,5.434,5.434,5.434,5.434,59.774,211.927,0,76.076,1461.75,5.434,16.302,27.17,0,5.434,59.774
"georgia,baker",738.128,0,0,492.086,0,0,0,0,0,0,0,0,574.1,0,0,0,0,0,0,0,0,82.014,0,0,0,0,0,328.057,164.029,0,0,164.029,0,0,656.114,82.014,0,0,0,0,0,82.014,164.029,0,246.043,1312.228,0,82.014,0,0,0,0
"georgia,baldwin",1121.517,36.577,5.437,639.101,0,5.437,17.3,92.43,7.414,59.808,6.92,7.908,897.115,7.414,11.368,10.874,108.741,1.483,11.863,0.989,16.311,1.977,13.346,10.38,0.989,99.35,0.989,1013.27,131.972,8.897,7.414,365.766,15.817,52.888,749.82,174.48,4.943,0.989,4.943,3.46,2.966,37.071,110.224,2.966,152.238,1744.801,0.989,26.197,10.874,2.966,0,12.851
"georgia,banks",1240.268,90.531,6.035,1282.516,3.018,27.159,12.071,175.026,18.106,141.831,15.088,27.159,935.482,39.23,21.124,15.088,220.291,9.053,27.159,0,66.389,6.035,24.141,33.195,15.088,120.707,0,1880.017,199.167,36.212,0,841.934,0,39.23,724.244,190.114,27.159,3.018,12.071,3.018,6.035,138.813,277.627,3.018,102.601,2021.848,0,75.442,93.548,9.053,3.018,60.354
"georgia,barrow",1395.298,49.436,11.081,1166.868,6.819,6.819,5.114,150.014,7.671,100.577,13.638,8.524,933.324,11.081,3.409,12.785,200.302,0.852,11.933,3.409,23.013,3.409,16.195,16.195,3.409,137.228,9.376,1583.668,201.155,16.195,4.262,604.317,10.228,92.906,735.579,273.605,5.966,2.557,5.114,1.705,4.262,83.53,190.927,6.819,148.309,2272.367,3.409,42.618,17.047,3.409,3.409,13.638
"georgia,bartow",1028.595,50.193,6.453,836.07,4.302,5.736,6.095,125.124,17.209,158.825,8.963,15.416,873.356,47.325,16.492,16.133,161.693,2.51,21.153,4.302,22.587,2.868,32.625,45.532,2.51,164.919,3.944,1458.103,165.278,17.568,5.736,840.731,20.436,115.444,597.654,193.96,8.963,6.095,11.114,3.227,23.662,92.857,175.675,8.246,116.161,1772.525,3.585,59.156,52.703,5.019,1.793,50.193
"georgia,ben hill",2593.176,66.152,0,1190.744,0,13.23,0,132.305,0,66.152,0,0,1891.96,13.23,26.461,0,251.379,0,26.461,0,0,0,0,0,0,79.383,13.23,1561.198,277.84,52.922,0,555.681,0,92.613,1084.9,489.528,26.461,13.23,0,0,0,52.922,277.84,0,264.61,2699.02,0,79.383,13.23,0,0,13.23
"georgia,berrien",804.595,51.357,8.56,629.125,8.56,0,4.28,106.994,8.56,205.428,8.56,8.56,714.72,4.28,4.28,8.56,85.595,0,12.839,8.56,29.958,0,25.679,21.399,0,222.547,0,928.708,119.833,17.119,0,410.857,0,42.798,547.809,166.911,0,4.28,0,8.56,8.56,89.875,243.946,4.28,59.917,1172.654,4.28,55.637,59.917,0,4.28,38.518
"georgia,bibb",2421.813,37.024,7.825,1560.533,3.244,4.58,7.252,147.523,7.252,43.512,4.771,4.962,1322.55,7.252,9.351,10.306,199.814,0.763,5.534,1.527,17.749,3.435,4.389,8.206,4.771,90.46,3.054,1896.61,264.701,13.55,9.351,557.456,20.229,30.535,900.785,391.04,5.534,1.145,11.069,6.68,4.389,59.353,155.729,3.626,311.649,3842.076,0.573,23.665,19.275,4.58,1.908,15.077
"georgia,bleckley",1359.474,27.122,5.085,650.92,6.78,3.39,10.171,105.097,3.39,72.89,10.171,5.085,1095.038,10.171,10.171,5.085,81.365,0,10.171,0,8.476,1.695,5.085,6.78,1.695,84.755,1.695,1162.842,172.901,8.476,5.085,352.582,6.78,61.024,805.175,215.278,3.39,1.695,5.085,3.39,8.476,72.89,125.438,8.476,113.572,2149.393,1.695,32.207,13.561,1.695,5.085,23.731
"georgia,brantley",700.899,118.96,6.43,1067.425,6.43,28.936,9.645,135.036,3.215,263.641,22.506,12.861,761.987,3.215,6.43,12.861,102.884,3.215,3.215,9.645,28.936,0,22.506,45.012,0,302.223,6.43,1125.297,189.693,9.645,0,598.015,0,157.542,569.079,192.908,0,9.645,9.645,3.215,0,154.326,257.211,3.215,45.012,1302.129,3.215,54.657,93.239,3.215,0,109.315
"georgia,brooks",2389.669,48.627,6.947,979.486,0,6.947,0,97.254,0,90.307,13.893,0,2056.227,13.893,6.947,20.84,194.508,0,34.734,0,13.893,0,6.947,13.893,0,83.361,0,1583.85,201.455,13.893,41.68,493.217,0,48.627,1090.634,437.643,0,6.947,20.84,20.84,6.947,97.254,236.188,20.84,375.122,3049.606,0,13.893,27.787,0,0,34.734
"georgia,bryan",1204.154,61.449,11.817,835.463,4.727,9.454,2.363,166.62,10.635,137.077,15.362,12.999,965.451,7.09,17.726,16.544,147.713,1.182,14.18,7.09,25.997,4.727,14.18,20.089,1.182,159.53,7.09,1617.75,166.62,11.817,5.909,720.838,10.635,95.718,610.94,199.708,7.09,4.727,4.727,0,10.635,88.628,148.894,4.727,165.438,2067.979,4.727,57.903,28.361,2.363,4.727,53.177
"georgia,bulloch",1544.981,56.942,8.838,878.044,2.753,6.085,9.128,123.738,8.694,63.463,6.23,10.287,1199.559,19.271,11.591,13.04,161.409,1.304,19.126,3.477,22.024,4.781,14.779,12.026,3.043,111.856,5.796,1544.112,219.366,16.663,8.259,552.183,5.071,67.52,758.943,227.48,7.679,5.506,8.549,4.057,4.637,56.073,137.357,4.781,188.359,2392.453,3.767,53.9,27.674,6.23,4.202,25.936
"georgia,burke",2504.056,16.299,8.89,1684.682,1.482,4.445,4.445,142.242,11.854,45.932,4.445,2.963,1275.735,4.445,10.372,10.372,146.687,1.482,5.927,0,17.78,0,2.963,8.89,16.299,71.121,0,1902.49,226.699,19.262,10.372,601.566,4.445,45.932,811.966,509.701,5.927,2.963,11.854,14.817,4.445,90.383,200.028,4.445,386.721,2945.6,1.482,26.67,23.707,4.445,0,10.372
"georgia,butts",1772.209,41.298,1.796,951.642,5.387,5.387,3.591,113.12,1.796,93.369,3.591,10.773,1066.557,8.978,7.182,26.933,104.142,0,10.773,0,30.524,5.387,23.342,23.342,1.796,75.413,16.16,1271.25,150.826,10.773,12.569,531.483,7.182,68.231,906.753,305.244,3.591,0,7.182,7.182,1.796,86.186,161.6,7.182,120.302,2237.257,0,32.32,21.547,1.796,0,8.978
"georgia,calhoun",3489.444,0,24.925,1096.683,0,0,0,99.698,0,0,0,0,1570.25,0,0,0,324.02,0,0,0,24.925,0,0,0,0,74.774,0,2143.516,348.944,99.698,0,573.266,0,0,1071.758,373.869,0,0,49.849,0,0,0,199.397,0,324.02,4262.107,0,24.925,0,0,0,24.925
"georgia,camden",1327.82,54.399,8.036,1025.537,6.8,8.036,7.418,151.451,6.8,85.925,13.6,14.218,1121.353,21.636,17.927,8.654,154.541,1.236,9.891,3.091,31.526,1.854,17.309,35.854,4.945,100.761,3.091,1690.683,250.975,32.763,4.327,733.763,16.69,97.052,628.675,234.903,9.891,4.945,17.309,3.091,19.781,65.526,166.287,3.091,144.651,2006.566,1.854,76.034,26.581,3.091,1.236,33.999
"georgia,candler",1695.017,60.297,0,1025.05,0,0,0,87.096,13.399,113.894,13.399,13.399,1232.74,6.7,26.799,20.099,174.192,0,13.399,0,20.099,0,13.399,6.7,0,133.993,6.7,1366.733,87.096,20.099,6.7,388.581,0,113.894,1051.849,241.188,0,0,20.099,6.7,6.7,60.297,200.99,13.399,221.089,2063.5,0,46.898,46.898,6.7,0,40.198
"georgia,carroll",1614.377,50.402,11.369,1041.766,3.032,4.169,7.579,125.057,5.874,76.929,10.042,7.958,1019.975,11.369,8.527,14.59,197.818,1.516,8.337,3.6,23.875,6.063,9.285,17.432,2.842,136.426,4.169,1734.697,208.239,19.895,5.684,585.306,12.506,65.939,812.304,275.126,4.737,3.032,10.042,4.548,7.2,65.56,131.689,4.358,198.955,2531.843,1.705,36.191,32.212,4.927,9.285,33.538
"georgia,catoosa",916.308,49.705,10.806,667.781,3.242,6.483,8.644,92.927,312.279,148.036,19.45,15.128,853.636,23.772,9.725,12.967,132.908,2.161,16.208,2.161,19.45,1.081,20.53,10.806,5.403,196.66,6.483,1085.955,114.539,14.047,3.242,574.854,30.255,178.291,521.907,119.941,16.208,11.886,17.289,6.483,5.403,74.558,169.647,3.242,258.252,1303.146,1.081,65.914,30.255,0,1.081,34.578
"georgia,charlton",2442.583,24.365,9.137,1315.705,6.091,0,6.091,219.284,12.182,88.323,3.046,3.046,1803.004,0,18.274,3.046,219.284,0,0,3.046,12.182,0,3.046,3.046,3.046,85.277,0,2259.846,338.063,9.137,18.274,700.491,0,21.319,825.361,359.382,6.091,3.046,15.228,3.046,12.182,112.688,158.372,39.593,331.972,3761.333,0,30.456,15.228,0,0,9.137
"georgia,chatham",1742.334,46.535,8.275,1143.178,4.299,5.696,15.691,130.148,8.06,57.605,7.093,7.308,1120.179,17.518,11.392,13.327,194.739,2.364,11.07,2.579,17.518,3.869,8.813,14.509,2.364,98.659,5.266,1731.48,233.859,12.789,8.92,661.167,12.252,52.339,652.462,275.665,7.416,4.084,13.864,5.374,4.191,50.189,105,3.117,207.421,2883.041,2.149,42.881,19.345,4.406,2.149,20.097
"georgia,chattahoochee",1480.977,54.562,12.991,1028.889,0,5.196,2.598,158.491,23.384,96.134,10.393,10.393,1267.924,12.991,5.196,5.196,239.035,0,18.187,7.795,28.58,0,15.589,31.178,10.393,83.143,0,2403.34,285.803,36.375,7.795,865.202,15.589,36.375,904.176,194.865,15.589,7.795,18.187,12.991,5.196,70.152,158.491,0,179.276,3039.901,0,49.366,23.384,0,0,10.393
"georgia,chattooga",819.117,75.225,8.358,823.296,16.717,4.179,12.538,112.838,0,117.017,0,4.179,840.013,12.538,54.329,4.179,162.988,12.538,29.254,4.179,20.896,4.179,12.538,20.896,16.717,158.808,0,1136.734,129.554,12.538,0,388.663,8.358,87.763,551.65,179.704,4.179,4.179,8.358,0,4.179,62.688,175.525,25.075,96.121,1316.438,4.179,45.971,29.254,8.358,0,66.867
"georgia,cherokee",773.682,50.133,9.244,560.884,3.911,4.978,9.422,80.355,13.511,103.11,12.622,18.133,764.082,26.666,7.467,20.978,141.332,1.422,24.889,5.867,26.311,3.733,25.955,35.733,3.911,130.31,2.844,1112.168,134.577,17.244,2.844,643.017,11.733,136.354,519.996,105.777,6.755,5.867,8.533,3.911,5.867,62.933,153.065,2.667,90.31,1301.856,6.578,78.399,32.355,7.289,2.667,32.355
"georgia,clarke",1355.444,33.588,6.776,1009.991,1.031,3.978,13.111,103.415,6.629,49.203,7.955,6.482,981.706,12.08,10.312,10.754,154.828,0.737,14.29,3.536,19.151,1.768,8.986,13.258,2.357,94.723,3.241,1454.145,204.473,12.964,4.714,482.604,18.414,49.203,725.526,218.321,4.567,3.83,8.692,4.861,1.326,40.659,116.231,2.652,182.523,2243.9,3.83,49.792,18.856,4.419,1.473,15.468
"georgia,clay",3615.6,59.272,0,2687.004,0,0,19.757,217.331,0,19.757,0,0,1442.289,0,79.03,19.757,316.118,0,0,0,0,39.515,0,0,0,39.515,0,2469.672,217.331,0,0,671.751,0,19.757,513.692,711.266,0,0,19.757,19.757,0,98.787,158.059,0,592.721,3951.476,0,19.757,19.757,19.757,0,19.757
"georgia,clayton",2736.468,47.469,11.829,1727.018,3.687,3.687,19.203,156.387,8.91,21.968,2.151,6.298,1474.617,3.226,9.985,11.675,297.873,4.762,3.38,1.843,20.278,8.603,9.985,19.664,2.458,50.849,1.383,2482.377,324.142,15.977,12.443,842.463,14.748,35.026,901.454,558.108,9.832,2.151,11.675,7.681,8.142,51.771,130.118,3.687,337.815,4460.413,1.075,27.806,19.049,5.07,1.536,18.742
"georgia,clinch",998.41,0,0,545.523,5.146,0,5.146,41.172,0,87.49,5.146,0,483.766,0,15.439,10.293,46.318,0,0,0,5.146,0,0,10.293,0,169.833,15.439,761.673,61.757,5.146,0,185.272,5.146,102.929,324.226,231.59,20.586,5.146,0,0,0,41.172,72.05,0,97.782,1116.778,0,5.146,20.586,5.146,5.146,10.293
"georgia,cobb",1479.165,51.153,9.645,966.657,2.601,4.823,8.616,115.528,14.631,64.05,7.857,13.113,1032.712,15.281,10.133,11.271,199.249,4.064,14.577,3.793,21.458,5.473,20.266,31.05,3.468,90.71,2.98,1584.723,205.155,11.867,7.478,688.836,12.68,57.439,650.525,245.2,10.296,4.931,9.862,5.039,7.153,51.099,109.893,2.98,197.406,2567.311,2.764,43.567,23.843,4.01,3.414,24.601
"georgia,coffee",1971.85,31.622,14.682,1551.731,5.647,9.035,2.259,160.368,14.682,73.408,4.517,10.164,1585.611,11.294,23.716,14.682,177.308,1.129,15.811,4.517,15.811,1.129,6.776,6.776,9.035,118.582,0,2019.283,289.114,11.294,5.647,603.074,9.035,60.985,947.527,466.423,3.388,1.129,11.294,5.647,1.129,84.701,168.274,2.259,277.821,2929.541,0,18.07,23.716,2.259,0,41.786
"georgia,colquitt",1248.309,64.568,0,722.543,3.075,18.448,6.149,138.359,6.149,67.642,18.448,12.299,1149.92,3.075,0,33.821,119.911,6.149,0,0,21.523,0,9.224,21.523,6.149,166.031,3.075,1192.965,156.807,0,6.149,451.974,6.149,70.717,553.437,215.226,0,6.149,9.224,0,9.224,58.418,101.464,0,236.748,1774.075,0,18.448,18.448,6.149,0,21.523
"georgia,columbia",1336.163,55.262,6.953,892.239,3.66,6.587,11.345,133.214,10.247,122.966,8.417,14.273,976.412,16.103,14.273,13.907,170.177,1.83,10.979,2.928,26.716,8.051,23.056,22.69,1.83,140.899,3.66,1378.249,193.965,15.371,5.856,632.399,10.613,109.06,600.925,222.511,6.222,3.66,8.783,4.026,7.319,84.905,193.965,5.49,177.496,1994.912,1.098,40.623,32.937,5.124,2.562,29.644
"georgia,cook",1612.707,70.016,16.337,1047.91,2.334,2.334,2.334,196.045,11.669,86.353,7.002,9.335,1010.568,0,30.34,4.668,151.702,0,11.669,2.334,11.669,2.334,11.669,0,2.334,142.366,2.334,1388.656,203.047,16.337,25.673,485.446,2.334,46.677,541.459,231.054,2.334,4.668,7.002,7.002,2.334,95.689,161.037,7.002,179.708,2487.911,0,30.34,14.003,0,0,42.01
"georgia,coweta",1223.165,42.161,9.536,789.762,3.764,6.776,12.799,98.626,8.031,88.337,9.285,11.795,928.039,12.799,11.042,18.32,197.503,0.502,15.308,5.019,25.096,2.259,19.575,22.335,3.513,142.544,3.011,1368.72,170.149,13.05,3.262,535.793,6.776,97.622,648.473,193.237,12.046,4.517,8.783,4.517,6.525,53.203,128.239,4.768,180.438,1830.732,2.008,44.921,30.366,3.011,2.259,25.096
"georgia,crawford",1884.709,59.283,4.94,1286.938,2.47,4.94,0,172.909,2.47,158.088,22.231,7.41,1225.184,22.231,19.761,14.821,187.73,2.47,24.701,7.41,56.813,2.47,19.761,51.873,9.881,83.984,0,2116.901,259.364,29.642,2.47,921.358,12.351,44.462,805.262,214.901,19.761,14.821,37.052,2.47,7.41,83.984,249.483,17.291,177.849,3166.707,0,44.462,39.522,7.41,2.47,34.582
"georgia,crisp",1891.29,58.753,8.393,1191.848,11.191,5.596,2.798,89.529,5.596,58.753,8.393,19.584,1314.95,30.775,8.393,30.775,193.046,0,8.393,2.798,27.978,0,13.989,11.191,5.596,106.315,8.393,1636.693,198.641,16.787,8.393,562.351,30.775,64.349,984.814,335.732,5.596,2.798,16.787,5.596,2.798,75.54,159.473,8.393,223.821,2442.45,0,50.36,19.584,2.798,2.798,44.764
"georgia,dade",781.398,72.621,11.619,1106.738,20.334,14.524,0,84.24,20.334,200.433,11.619,34.858,615.823,11.619,20.334,17.429,142.336,0,17.429,11.619,17.429,5.81,40.668,61.001,0,156.86,2.905,1199.692,122.003,14.524,2.905,421.199,11.619,92.954,522.868,183.004,2.905,5.81,5.81,0,11.619,116.193,168.48,0,81.335,1344.933,2.905,46.477,78.43,2.905,0,104.574
"georgia,dawson",612.504,52.37,13.662,610.227,0,9.108,15.939,68.309,18.216,122.956,6.831,54.647,667.151,47.816,13.662,9.108,127.51,4.554,31.878,4.554,34.154,2.277,27.324,52.37,6.831,145.726,2.277,979.095,134.341,40.985,2.277,523.702,2.277,86.525,612.504,81.971,9.108,2.277,2.277,0,13.662,77.417,93.356,2.277,77.417,1117.99,6.831,81.971,68.309,6.831,4.554,54.647
"georgia,decatur",1769.345,32.804,14.352,947.205,2.05,6.151,4.1,118.913,4.1,67.657,6.151,6.151,1285.492,22.552,22.552,14.352,196.822,0,12.301,6.151,14.352,2.05,6.151,8.201,6.151,92.26,12.301,1353.149,151.717,14.352,10.251,436.698,6.151,34.854,703.228,231.676,2.05,0,14.352,6.151,4.1,43.055,114.813,6.151,268.58,2249.098,8.201,32.804,18.452,6.151,6.151,32.804
"georgia,de kalb",2417.818,45.969,9.025,1733.692,3.328,4.117,17.09,143.492,11.506,28.653,3.666,10.096,1368.025,6.599,9.871,7.389,299.957,2.989,3.779,1.072,20.362,6.035,10.266,18.049,3.102,53.358,1.523,2388.544,320.375,13.199,12.691,745.831,16.132,24.254,844.369,561.728,10.153,3.215,9.081,5.415,6.374,53.415,115.177,3.553,390.091,4047.67,1.128,29.612,16.583,2.933,1.861,15.003
"georgia,dodge",1231.247,34.737,15.439,806.679,7.719,7.719,0,96.493,7.719,54.036,0,11.579,729.485,3.86,19.299,11.579,154.388,0,23.158,0,23.158,3.86,27.018,11.579,0,96.493,11.579,1030.542,111.932,15.439,23.158,196.845,15.439,123.511,609.834,216.144,7.719,3.86,0,0,3.86,38.597,154.388,0,142.809,1760.027,0,50.176,57.896,3.86,0,73.334
"georgia,dooly",2224.105,9.907,14.86,1401.83,4.953,0,19.814,59.442,24.767,44.581,9.907,0,1312.667,14.86,4.953,19.814,257.58,4.953,9.907,4.953,9.907,0,14.86,49.535,0,104.023,4.953,2045.78,217.952,4.953,4.953,614.229,19.814,49.535,1005.553,406.184,0,0,14.86,4.953,9.907,84.209,104.023,0,247.673,3071.147,0,39.628,29.721,0,0,24.767
"georgia,dougherty",3045.288,36.4,4.55,1525.601,3.64,5.915,7.962,163.116,4.777,26.162,2.275,5.232,1785.404,8.645,9.1,7.052,220.901,0.455,5.005,2.047,11.147,4.777,6.597,10.692,3.185,46.865,2.047,2285.899,309.17,12.285,12.285,621.069,11.147,17.745,1149.547,422.919,7.735,2.73,14.332,9.782,4.55,55.964,138.319,3.64,334.194,4038.771,0.227,23.432,6.142,2.502,1.137,15.015
"georgia,douglas",2100.055,55.077,7.14,1528.379,2.55,4.08,16.319,144.321,9.434,65.531,6.375,9.434,1175.99,7.905,9.179,8.924,249.12,7.395,8.16,2.295,23.459,6.12,12.239,15.299,1.53,84.4,2.55,2114.589,271.049,14.024,8.924,751.185,18.104,48.957,796.063,429.394,8.414,3.315,11.219,5.355,9.434,56.097,121.883,3.825,261.104,3435.156,0.51,48.702,22.184,5.865,5.61,22.184
"georgia,early",2322.294,18.549,3.71,1157.437,7.419,3.71,22.258,140.97,25.968,25.968,0,7.419,1784.383,3.71,0,14.839,181.777,0,0,0,7.419,0,3.71,0,0,103.873,0,1973.579,293.069,11.129,7.419,586.138,11.129,44.517,949.692,452.588,0,3.71,18.549,3.71,3.71,92.743,174.358,7.419,285.65,3412.957,3.71,25.968,7.419,0,0,7.419
"georgia,echols",503.75,0,0,503.75,0,0,0,55.972,0,223.889,0,0,447.778,0,0,0,0,0,55.972,0,0,0,0,0,0,167.917,0,391.806,0,0,0,223.889,0,111.944,783.611,55.972,0,0,0,0,0,167.917,167.917,0,111.944,783.611,0,0,0,0,0,0
"georgia,effingham",1098.82,55.122,9.036,732.848,2.711,14.458,6.325,131.931,6.325,102.111,11.747,14.458,809.657,13.555,11.747,17.169,138.256,2.711,20.784,7.229,17.169,1.807,27.109,18.976,0.904,235.849,1.807,1114.181,174.401,9.036,7.229,462.661,5.422,118.376,631.641,147.292,3.615,17.169,3.615,1.807,5.422,96.689,206.029,3.615,76.809,1861.487,3.615,52.411,38.856,3.615,4.518,54.218
"georgia,elbert",1633.32,44.661,3.19,963.403,3.19,3.19,9.57,124.413,0,105.273,3.19,9.57,1170.758,9.57,22.331,19.14,178.644,0,6.38,3.19,15.95,0,6.38,12.76,0,159.504,0,1591.849,220.115,19.14,15.95,481.702,25.521,73.372,1276.031,287.107,3.19,0,3.19,12.76,0,86.132,191.405,0,334.958,2472.31,3.19,47.851,9.57,6.38,0,22.331
"georgia,emanuel",2402.371,42.612,9.469,1439.339,1.894,2.841,16.098,168.554,4.735,54.922,5.682,2.841,1575.698,9.469,8.522,15.151,178.97,0,5.682,3.788,18.939,0.947,4.735,11.363,1.894,122.154,1.894,1932.692,302.072,19.886,11.363,447.9,5.682,19.886,1137.268,400.553,8.522,1.894,4.735,2.841,2.841,65.338,170.448,9.469,337.108,3328.472,1.894,28.408,25.567,0.947,1.894,28.408
"georgia,evans",2784.481,41.252,0,1619.124,0,25.782,5.156,185.632,15.469,61.877,0,0,1794.443,10.313,5.156,5.156,278.448,5.156,0,5.156,10.313,5.156,0,0,0,113.442,15.469,2330.714,283.605,15.469,10.313,706.433,15.469,56.721,871.439,572.366,5.156,0,10.313,25.782,0,92.816,175.319,0,355.795,3939.525,0,15.469,10.313,5.156,0,15.469
"georgia,fannin",478.642,25.873,12.936,381.62,6.468,6.468,0,45.277,19.404,135.831,12.936,6.468,491.578,0,12.936,19.404,51.745,0,12.936,6.468,32.341,0,6.468,6.468,0,200.512,0,601.537,51.745,6.468,0,543.324,0,135.831,413.961,77.618,0,25.873,0,0,6.468,58.213,71.15,0,38.809,692.091,0,32.341,19.404,12.936,0,51.745
